EFX Type,CRC-32 Int,CRC Hex
1bone_mzl00,387050497,01EC1117
1bone_mzl1,3512037944,387255D1
1hamonHaBLsita0,2834302995,1308F0A8
1hamonHaBLsita01,3586699756,ECB1C8D5
1hamonWaBLsita,843867418,1A654C32
1happaBL00,2460261452,4C9CA492
1happaBL000,1495374219,8B992159
1koikemBL0,2704382886,A69B31A1
1koikemBL0_hapa,534577221,4500DD1F
1koikemYoin,1131722019,23B57443
1part,3453433358,0E36D7CD
1stSmk0,3557084664,F8CD04D4
1stSmk00,2506837583,4F4E6B95
1stSmk000,3224307683,E3072FC0
1stSmk0000,521841769,69AC1A1F
1st_Rsmk,424284692,14124A19
1st_Rsmk0,1008381635,C3AE1A3C
1st_blow,3626774581,35302CD8
1st_giza0,2314826673,B173F989
1st_imp,3109895306,8A3C5DB9
1st_mag,2435997341,9D5E3291
1st_mag0,2834754827,0BEDF6A8
1st_mag00,2980257737,C91FA3B1
1st_smk,579457984,C0D38922
1suna00000,570775236,C4560522
1sute_bone0,708292312,D8AE372A
1sute_part,617382778,7A83CC24
1tar,121189725,5D353907
1usukemBL0000,3208485087,DF983DBF
1watBL000,358523052,ACA05E15
1watBL0000,4188832207,CF81ACF9
1watBLsita,2602141760,4088199B
1watBLsita0,1352558772,B4689E50
1wing_right,2643036952,188B899D
2,3844751858,F2412AE5
2-1,1453673926,C64DA556
2-2,3484163196,7C1CACCF
20,1972341213,DD898F75
20.22,90404286,BE756305
201,2848530906,DA21C9A9
201_G,3794076074,AA0125E2
203,1204240630,F640C747
203_A,146960625,F170C208
20_25,3459572346,7AE234CE
20_DECAL,3991108870,067DE3ED
20_GPU,3786357986,E23CAFE1
20_GPUP,630095260,9C7D8E25
20_GPUP0,3745866174,BE6145DF
20_IMP,1681361275,7B893764
20_P_black,1139735188,94FAEE43
20_P_fire,2251706136,184F3686
20_P_fire0,892575413,B59E3335
20_black,1193879251,D3262947
20_black0,960797412,E49A4439
20_blur,3757529890,225BF7DF
20_distort,3515047368,C85D83D1
20_distort0,3015178611,73F9B7B3
20_fire,2597068190,9E1DCC9A
20_fire0,838091506,F242F431
20_fire_yoin,781499431,27BC942E
20_fire_yoin0,2214400379,7B11FD83
20_flash,1633862648,F8C36261
20_light,2780217356,0CC0B6A5
20_light0,801819207,47CACA2F
20_mid,2335142484,54722F8B
20_musi,1214037473,E1BD5C48
20_smk,1766073531,BB244469
20_smoke,2280289665,8175EA87
20_smoke0,3168889199,6F69E1BC
20_spark,1405047766,D653BF53
20_spark0,1228601374,1EF83A49
20_spark1,1044236424,88C83D3E
20_yoinsmk,1095311996,7C224941
20_yoinsmk0,2133542041,99442B7F
20_yugami,1604802603,2B58A75F
20shibuki,1082915942,66FC8B40
21,42514763,4BB98802
210,3352633357,0D20D5C7
212_ACT_DECAL,2179925830,4607EF81
212_DECAL_PT,1662320694,36001563
212_Decal,1099605483,EBA58A41
212_GPU,246011786,8AD7A90E
212_GPUP,1711837725,1D920866
212_INSIDE,2693286098,D24888A0
212_LIGHT,3357423589,E5371EC8
212_Normal,3433500722,3210A7CC
212_blur,2624697507,A3B4719C
212_fire1,3691988797,3D470FDC
212_fire2,1158026887,87160645
21_22,3907784892,BC10ECE8
21_DECAL,1268020914,B276944B
21_musi,2197843524,446E0083
21_smk,1411648779,0B0D2454
21_smoke,563969589,357E9D21
21_smoke_,2907051320,381546AD
22,2608982257,F1E8819B
22_DECAL,2054974511,2F6C7C7A
22_in,3251316242,1226CBC1
22_in_dist,3390700639,5FFC19CA
22_in_dist0,3720832309,3565C7DD
22_in_dist00,1891054570,EA33B770
22_koyasi,491482262,966C4B1D
22_koyasi2,3517328541,9D2CA6D1
22_koyasiin,2099937557,15812A7D
22_musi,93592810,EA1C9405
22_r_radial,929266310,867A6337
22_smk,327448539,DB778413
22_spark,3290448639,FF4220C4
23,3968260199,67D886EC
23.24,4273307493,657FB5FE
230,4125311631,8F42E3F5
234_DECAL,1458207256,187AEA56
234_IMP_plume,226644913,B153820D
234_IMP_smk,231569237,5577CD0D
234_plume,2215964170,0AEE1484
234_smk,1154128760,789BCA44
234_yoinsmk,191640329,09336C0B
23_24,2877717762,027D86AB
23_63,1368272293,A52D8E51
23_ko_in,3440649550,4E2514CD
23_ko_liq,4280380724,346D21FF
23_ko_liq2,3919348824,58849CE9
23_ko_smoke,1217540086,F62F9248
23_koyasi20,1198789191,47127447
23_musi,3469266767,4FCFC8CE
24,1927433668,C44DE272
24_hit00,3117026595,230DCAB9
24_hit000,2215087059,D38B0784
24_hit1,3688766160,D01ADEDB
24_musi,3553492983,F7FFCDD3
24_sleep20,4016849710,2E436CEF
24_sleep2000,491647029,35F04D1D
24_sleep_tubu,4257808395,0B00C9FD
25,98925906,527DE505
250_loop,2571920166,26634C99
255,3553825158,8611D3D3
256,1255817276,3C40DA4A
257,1037922474,AA70DD3D
257_01,3939127376,5050CAEA
258,2908908859,3B6D62AD
259,3664076205,AD5D65DA
25_26,1625506802,F243E360
25_LIGHT,14298395,1B2DDA00
25_gro,1891396320,E06ABC70
25_inv,4164858487,77B23EF8
25_musi,412167250,522C9118
26,2632723688,E82CEC9C
260,2291447498,CAB69488
261,4287858268,5C8693FF
263,295561072,70E79D11
26_musi,2651152124,FC5E059E
27.30,1872829802,6A1DA16F
27_38,877238079,3F974934
27_musi,1431932249,598D5955
280_delay,1847206715,3B231A6E
28_musi,2752462732,8C3F0FA4
29_musi,1867770921,29EC536F
2PT_span0,665479764,546AAA27
2_3,2778871710,9E37A2A5
2_3_ACT_ARM,4079937930,8AE92EF3
2_3_EXT_BLUR,4018014988,0C0B7EEF
2_3_EXT_HEAT,1222615687,87A2DF48
2_3_PT_GPU_spark,3262283979,CB8072C2
2_3_PT_GPU_spark0,716003604,1459AD2A
2_3_heat,721811765,35F9052B
2_ACT,3076035116,2C9258B7
2_ACT_CPT,68905407,BF691B04
2_ACT_DECAL,230019623,27D2B50D
2_ACT_END,3378526902,B63A60C9
2_ACT_EVENT,3791715277,CDFB00E2
2_ACT_JIMEN,2024757980,DC5AAF78
2_ACT_MOD,3731380815,4F5A68DE
2_ACT_MOD_COL,2267713389,6D8F2A87
2_ACT_MOGA,3427473054,9E164BCC
2_ACT_PT,2798464857,592FCDA6
2_ACT_PT1,1137648709,4524CF43
2_ACT_PT2,3670439423,FF75C6DA
2_ACT_PTC,4257494101,5534C4FD
2_ACT_RAYCAST,1486268491,4BA89658
2_ACT_WIND,1456116241,1192CA56
2_ACT_elec_PT,1997931135,7F021677
2_ACT_scale,3267106398,5E16BCC2
2_Act,431134278,4696B219
2_Action,2030749135,CFC50A79
2_BODY_PT,310780179,13218612
2_B_GPUP,3064178788,64A8A3B6
2_Blade,2250831657,29F72886
2_Blade0,1693286455,3780ED64
2_CPT,3576891344,D00733D5
2_DECAL,1171929144,3838DA45
2_DECAL1,2040095388,9C629979
2_DECAL2,3767546662,263390E0
2_DECAL_,3549638339,C32E93D3
2_DECAL_ADD,1695812455,670B1465
2_DECAL_PT,3938226792,6892BCEA
2_DECAL_wall,556548191,5F402C21
2_DECAL_wall_,2174016,402C2100
2_DECAL_wall__,2366123225,D92C088D
2_Decal,1934611852,8CD54F73
2_Decal_1,225625074,F2C3720D
2_Decal_2,2491126344,48927B94
2_Decal_3,3816596190,DEA27CE3
2_Decal_near,4144197607,E76F03F7
2_Decal_near_,3310172369,D1384DC5
2_END,407393497,D9544818
2_ESM_GPUP,1636140017,F1838561
2_EXT_B_GPUP,480097965,ADB69D1C
2_EXT_DECAL,1904782934,56AE8871
2_EXT_DECAL_PT,176908594,32698B0A
2_EXT_GPUP,1197179992,58845B47
2_EXT_GPU_yoin,2427170006,D6ACAB90
2_EXT_INSIDE,3646056336,906752D9
2_EXT_LIGHT,3465138668,ECD189CE
2_EXT_MOD,1127648260,048C3643
2_EXT_MOD_lava,1758139567,AF14CB68
2_EXT_elec,8890620,FCA88700
2_EXT_elec_PT,411110370,E20B8118
2_EXT_fire,4162446426,5AE419F8
2_EXT_fire1,3667435828,34A198DA
2_EXT_fire2,1133637774,8EF09143
2_EXT_fire_IMP,3768880523,8B8DA4E0
2_EXT_fire_yoin,367416815,EF55E615
2_EXT_smk,1637892071,E73FA061
2_EX_wat,906001663,FF7C0036
2_EX_wat1,2095771595,CBEFEA7C
2_EX_wat10,705937787,7BC1132A
2_EX_wat100,3777268697,D98B24E1
2_EX_wat2,3856907889,71BEE3E5
2_EX_wat20,20878008,B8923E01
2_Extern,64861234,32B4DD03
2_FILTER,3059143920,F0D456B6
2_Filter,1090655808,40160241
2_GPU,2772279194,9A9F3DA5
2_GPU0,916879209,6977A636
2_GPU00,310464295,274F8112
2_GPU1,1101088767,FF47A141
2_GPU2,3634894405,4516A8D8
2_GPUP,2064913969,3116147B
2_GPUP1,8066070,16147B00
2_GPUP2,2574402988,AC457299
2_GPUP_Spark,3228654661,455C71C0
2_GPUP_yoin,3474822468,44951DCF
2_GPU_IMP,712976595,D3287F2A
2_GPU_IMP0,959040746,EACC2939
2_GPU_MIASMA,3194637775,CF4D6ABE
2_GPU_Soot_big,1759949715,93B3E668
2_GPU_far,4114547524,44033FF5
2_GPU_fire,1116700389,E57E8F42
2_GPU_flame,211643213,4D6B9D0C
2_GPU_ice,1334223676,3CA3864F
2_GPU_kira,3079168545,216288B7
2_GPU_near,1813867323,3B6B1D6C
2_GPU_spark,2494609409,01B8B094
2_GPU_st,1789858266,DA11AF6A
2_GPU_yoin,1889294220,8C579C70
2_GPU_yoin0,3265750000,F063A7C2
2_GPU_yoin1,3047183206,6653A0B5
2_GPU_yoin2,749273820,DC02A92C
2_IMP_GPUP,3196280936,686083BE
2_IMP_GPUP0,1695439526,A65A0E65
2_IMP_GPUP1,302606896,306A0912
2_IMP_bomb,3641733298,B27010D9
2_INSIDE,1936488793,59796C73
2_INV_elec,518960460,4CB5EE1E
2_INV_elec0,1504564130,A2D3AD59
2_INV_fire,3866163690,EAF970E6
2_INV_smk1,1907935854,6ECAB871
2_INV_smk2,3903953876,D49BB1E8
2_JIMEN_PT,1561715989,15E5155D
2_JIMEN_RC,3975152208,5002F0EC
2_LFLEG_PT,3680895060,540066DB
2_LIGHT,4208674690,8247DBFA
2_LIGHT_BODY,3562025360,903150D4
2_LIGHT_SCR,2927903008,204184AE
2_LIGHT_SIGN,2424744924,DCAB8690
2_LWING_PT,1037186956,8C37D23D
2_L_dist,3930681390,2E7049EA
2_Light,3427707446,36AA4ECC
2_Lightning,1238389142,9651D049
2_MOD,255865888,2034400F
2_MOD0,498618448,5050B81D
2_MOD1,1790927046,C660BF6A
2_MOD2,4088803708,7C31B6F3
2_MOD_Attack,1962222792,C824F574
2_MOD_BIRD,1151538497,4115A344
2_MOD_DOWN,4175899508,742BE7F8
2_MOD_Feather,2080128310,363DFC7B
2_MOD_UP,1056728544,E065FC3E
2_MOD_clow,3079893177,B97093B7
2_MOD_hahen,3758185373,9D5B01E0
2_MOD_hahen0,2827476494,0EDE87A8
2_MOD_hahen1,3749768856,98EE80DF
2_MOD_ice,1157034510,0EF2F644
2_MOD_lava,2298277877,F5EFFC88
2_MOD_shell,3173907378,B2FB2DBD
2_MOD_snow,3826185032,48F30EE4
2_MOD_tsubu,1859899650,02D1DB6E
2_MOD_wind,4085645829,050286F3
2_MOD_wind1,558330551,B7724721
2_MOD_wind2,3092128525,0D234EB8
2_MOD_wood,3994046454,F64F10EE
2_MOD_wood0,1927903178,CA77E972
2_Normal,524493241,B921431F
2_PC_smk,1419748193,61A39F54
2_PLE,1200908118,56679447
2_PLE_T,1846713803,CB9D126E
2_PLG,2845443706,7A069AA9
2_PT,902083069,FDB1C435
2_PT1,2464631338,2A4AE792
2_PT10,4260372016,301EF0FD
2_PT2,200154000,901BEE0B
2_PTC,753687098,3A5AEC2C
2_PTC1,2550019538,D235FE97
2_PTC2,251094120,6864F70E
2_PT_DECAL,1200740747,8BD99147
2_PT_EVENT,2820993121,61F024A8
2_PT_GPUP,1567010802,F2AF665D
2_PT_L_ARM,1563001051,DB80295D
2_PT_L_ELB,517868105,490ADE1E
2_PT_MOD_COL,306900772,24EF4A12
2_PT_MOGA,937819130,FAFBE537
2_PT_RAYCAST,3455502338,02C8F6CD
2_PT_bom,1089398275,03E6EE40
2_PT_elec_LIGHT,3898309256,887A5BE8
2_PT_flame,1642079255,1724E061
2_PT_scale,2291670514,F21D9888
2_PT_smk_suji0,899236168,48419935
2_PT_smoke,764989708,0CD1982D
2_PT_smoke_BK0,4026424544,E05CFEEF
2_PU_mid,1498716076,AC975459
2_P_Core,3567142984,48489ED4
2_P_Side,2626868914,B2D6929C
2_P_back,1928307470,0EA3EF72
2_P_back0,3239309832,08F213C1
2_P_core,1957488502,76E7AC74
2_P_dist,2656940750,CEB25D9E
2_P_fire,1207921654,F66BFF47
2_P_front,1944265745,1124E373
2_P_front0,1276834682,7AF31A4C
2_P_front00,2521150077,7DB24596
2_P_front1,991806444,ECC31D3B
2_P_lumi,4187132723,339392F9
2_P_smk,1464763860,D4854E57
2_P_spark,269191626,CA890B10
2_P_trail,1064354664,68C3703F
2_P_tsubu,461168298,AADE7C1B
2_P_wat,1912238065,F16FFA71
2_P_wat1,2601859295,DF38159B
2_P_wat2,35416421,65691C02
2_RAYCAST,3574851036,DCE513D5
2_RAYCAST_PT,2457414594,C22B7992
2_RC_DECAL,2815261878,B67CCDA7
2_RC_smk,425132650,6A025719
2_RC_wat,1071900751,4FE8E33F
2_RFLEG_PT,2992055117,4D2357B2
2_RWING_PT,1424168085,9514E354
2_R_dist,3549762501,C51395D3
2_TAIL_PT,3017116299,8B8AD5B3
2_W_af,1421959421,FD60C154
2_W_af0,3850469229,6D7F81E5
2_W_af00,356494390,36AC3F15
2_W_in,2462278343,C762C392
2_W_line,3543197303,77E630D3
2_W_mist,4266708476,FCCD50FE
2_W_smoke,33132819,1391F901
2_W_smoke0,2724628707,E38866A2
2_W_smoke_af,227285965,CD1B8C0D
2_black,4010828781,ED6310EF
2_blood_1,2905363734,16552CAD
2_blood_2,874841260,AC042534
2_blood_3,1126315066,3A342243
2_blood_4,3712393625,99A146DD
2_blur,2171416719,8F306D81
2_bomb,478611179,EB06871C
2_bomb0,287149146,5A8C1D11
2_bone,2848899211,8BC0CEA9
2_bug_escape,1673645039,EFCBC163
2_bug_far,3829033500,1C6A3AE4
2_core,4144364211,B3FA05F7
2_d_dirt,414041652,34C6AD18
2_dark,2280964615,07C2F487
2_dirt,82812490,4A9EEF04
2_dist,502574859,0BAFF41D
2_dist2,1595440295,A77C185F
2_dist_IMP,3563723835,3B1C6AD4
2_elec,1019755157,953AC83C
2_elec0,2793447261,5D9F80A6
2_elec_L_PT,2967670793,0910E3B0
2_elec_PT,4203958248,E84F93FA
2_elec_R,1920789094,66EA7C72
2_end_smk,3709819469,4D5A1FDD
2_fall,1742250224,F0A0D867
2_fire,3294000691,337656C4
2_fire1,4006229850,5A37CAEE
2_fire2,2009294560,E066C377
2_fire_IMP,9664209,D1769300
2_fire_yoin,2662914814,FEDAB89E
2_flame,1672201636,A4C5AB63
2_flash,3378218694,C6865BC9
2_fog,213633265,F1C8BB0C
2_fog0,3966716398,EE496FEC
2_fog1,2607315320,7879689B
2_fog_coverEM,508094751,1FE9481E
2_fog_far,2990043122,F26F38B2
2_fog_near,1314421486,EE7A584E
2_fog_spread,177845132,8CB3990A
2_g_GPU,3433363739,1BF9A4CC
2_g_dirt,2654581914,9AB4399E
2_g_smk,1146085698,42E14F44
2_hahen,2116799255,17CB2B7E
2_hamonNormal,3858109306,7A13F6E5
2_head,997951840,60897B3B
2_head0,1800415869,7D2A506B
2_heat,650942724,0499CC26
2_heat_smoke,895535326,DEC86035
2_i_GPU,1939097466,7A479473
2_i_smk,4219428643,235F7FFB
2_impbom,939251193,F9D5FB37
2_impbom0,3801055681,C1818FE2
2_impbom2,209838317,EDE0810C
2_impbom3,2072432763,7BD0867B
2_impbom4,3856811480,D845E2E5
2_impbom7,2095780962,6214EB7C
2_impbom8,3964930547,F30954EC
2_inv,1951178367,7F9E4C74
2_kakera,3410919391,DF7F4ECB
2_kakera_s,842342190,2E1F3532
2_kona0,895878065,B1036635
2_l_GPUP,2332412962,22CC058B
2_l_PLG_hamon,2570868209,F1553C99
2_l_smk,866111571,53D09F33
2_l_wat,355154550,763A2B15
2_leaf,1511489307,1B7F175A
2_leftfire,674750726,06E13728
2_light,227509554,32858F0D
2_light0,3993235113,A9EE03EE
2_light1,2567233087,3FDE0499
2_mod,2582083242,AA76E799
2_mod0,272866604,2C9D4310
2_mod1,1732554170,BAAD4467
2_mod2,4266523648,00FC4DFE
2_mod_M,3636487483,3B65C0D8
2_mod_around_stone,3897908171,CB5B55E8
2_mod_around_stone0,713522895,CF7E872A
2_mw_wat,2658026353,71436E9E
2_neba_FRONT,3288220975,2F45FEC3
2_neba_FRONT2,1673892508,9C92C563
2_neba_FRONT20,3741526609,512A03DF
2_neba_FRONT200,980046564,E4526A3A
2_neba_FRONT3,348299786,0AA2C214
2_neba_FRONT30,3323468560,101B18C6
2_neba_L,1912056160,60A9F771
2_plume,2535762986,2AAC2497
2_plume0,4260748758,D6DDF5FD
2_plume_yoin,2084750425,59C4427C
2_road_leave,636134917,05A6EA25
2_scr_near,4005084413,FDBCB8EE
2_smk,769034179,C387D62D
2_smk0,614036769,21759924
2_smk1,1402881463,B7459E53
2_smk2,3398898701,0D1497CA
2_smk_,4187228648,E80994F9
2_smk_far,266768529,9190E60F
2_smk_near,2589889779,F3945E9A
2_smk_yoin,2262804548,44A8DF86
2_smk_yoin0,1475242637,8D6AEE57
2_smoke,802369727,BF30D32F
2_smoke0,2099793281,814D287D
2_smoke_,2686792008,483125A0
2_smoke_1,695856297,A9EC7929
2_smoke_CH,3391991926,76B02DCA
2_smoke_L,130933032,28E1CD07
2_smoke_R,4257406027,4BDCC2FD
2_smoke_back,161911377,5192A609
2_smoke_body,3217053908,D458C0BF
2_smoke_far,2103964233,49F2677D
2_smoke_horn,1328973984,A088364F
2_smoke_j40,727941760,8082632B
2_smoke_j60,425058306,02E05519
2_smoke_j80,2279001484,8CCDD687
2_smoke_j90,2664299725,CDFCCD9E
2_smoke_jimen,3619088389,05E8B6D7
2_smoke_mid,1295983345,F1223F4D
2_smoke_mouth,3899793188,241F72E8
2_smoke_near,304369527,774F2412
2_smoke_near0,3903516796,7CF0AAE8
2_smoke_near_PL,3094212798,BEF06DB8
2_smoke_st,973404674,02FA043A
2_smoke_start,3922597436,3C16CEE9
2_smoke_wall,2006826128,90BC9D77
2_smoke_yoin,245724096,C073A50E
2_sn_GPU,1679632149,15271D64
2_sn_smk,3975561036,4C3FF6EC
2_snow,2852903503,4FDA0BAA
2_snow_far,2336721184,2089478B
2_snow_near,649901808,F0B6BC26
2_snow_near_st,4044780530,F27316F1
2_snow_st,2740570327,D7C859A3
2_spark,4219868904,E81686FB
2_stone,2142625007,EFDCB57F
2_stone_j80,3035592255,3F76EFB4
2_trail,3573374026,4A5CFDD4
2_trail_elec,4036481541,05D297F0
2_trail_fire,134848163,A39E0908
2_tsubu,4042342792,8841F1F0
2_tubu,2081403142,06B10F7C
2_tubu0,3485899304,289AC6CF
2_w_mod,2426308521,A9879E90
2_w_wat,35364069,E59C1B02
2_wat,191000038,E66D620B
2_water,2644954399,1FCDA69D
2_water_start,3662539246,EEE94DDA
2_wood_L_j40,1560620975,AF2F055D
2_wood_L_j60,1865633069,2D4D336F
2_wood_L_j80,4054868131,A360B0F1
2_wood_L_j90,3903541730,E251ABE8
2_wood_S_j40,3216322556,FC2FB5BF
2_wood_S_j60,2374192510,7E4D838D
2_wood_S_j80,318791920,F0600013
2_wood_S_j90,169562545,B1511B0A
2_yodare,1650925245,BD1E6762
2_yodare0,2473302147,83986B93
2_yodare00,1392216494,AE89FB52
2_yodare000,400901578,CA45E517
2_yodare001,1625453916,5C75E260
2_yodare01,637319480,38B9FC25
2_yodare010,251557003,8B74FE0E
2_yoin_smk,3580497637,E50E6AD5
2_yoinbomb,3150695465,29CCCBBB
2_yoinsmk,104473639,27243A06
2bone,4131292015,6F833EF6
2bone_L,3567067116,EC1F9DD4
2bone_mzl,3617125712,50F598D7
2hamonHaBLsita00,2332505480,8835078B
2hamonHaBLsita000,3308338315,8B3C31C5
2hamonWaBLsita0,3405049802,CAEFF4CA
2hamonWaBLsita00,1570959341,EDEFA25D
2happaBL000,3234070410,8AFFC3C0
2inv,2173137478,46728781
2kemYoin,111415576,1811A406
2koikemBL00,2150588907,EB612F80
2koikemBL000,293676093,3D248111
2koikemBL_hapa,1002706560,8016C43B
2koikemBL_hapa0,3411703706,9A775ACB
2koikemYoin0,4083410843,9BE763F3
2nd_bl,3789954137,591CE6E1
2nd_blow,1400686659,43C87C53
2nd_in_tubu,4052326191,2F9789F1
2nd_niji,2551807030,367C1998
2nd_smoke,3507846463,3F7D15D1
2nd_tubu,1851344798,9E47596E
2part,2323074270,DE4C778A
2smk_body,4078160766,7ECB13F3
2smk_body0,2442624860,5C7F9791
2smk_mov,1381957662,1E005F52
2suna0000,1053638979,4341CD3E
2sute_part,3489347705,7938FBCF
2tar,361536179,B39A8C15
2usukemBL00000,1282140074,AAE76B4C
2w_mizu,2331916839,273AFE8A
2watBL0000,312163020,CC3A9B12
2watBLsita0,3380350645,B50E7CC9
3,2452451684,64712D92
3-1,1466378225,F1276757
3-2,3463345739,4B766ECE
3-3,3110684381,DD4669B9
30,1821685916,9CB8946C
300,3742137211,7B7B0CDF
300_B,2934814370,A2B6EDAE
302,822221399,571A0231
302_E,856553327,6FF70D33
302_F,2852431573,D5A604AA
303,1174743745,C12A0546
303_A,899832129,4159A235
303_D,1170779598,CEADC845
304,3630284642,62BF61D8
304_Tubu,2107994659,2372A57D
30_inv_otomo,1908646801,91A3C371
30_musi,3995842133,55B62BEE
31,462653450,0A88931B
317,1483988889,99DF7358
31_core,3300149519,0F49B4C4
31_dist,776281271,B71C452E
31_musi,628581872,F0657725
31_smk,2675498670,AEDE789F
31_sonic,2645105568,A01BA99D
31_tsubu,840241052,9C0F1532
32,2191186352,B0D99A82
320,3980007929,F9193AED
32_musi,2749568862,5E17E3A3
33_musi,1757398267,FBC4BF68
344,3154999910,667A0DBC
34_EXT_GPU,471210967,D71B161C
34_EXT_GPU_yoin,3017496296,E856DBB3
34_EXT_smk,2499609486,8E03FD94
34_EXT_smoke,2161246181,E5FFD180
34_GPU,3748874631,874973DF
34_GPU1,584934896,F065DD22
34_GPU2,3151246410,4A34D4BB
34_GPU_yoin,1141363532,4CD30744
34_INSIDE,563365646,0E479421
34_musi,1975186499,43F4BA75
34_smk,1469600222,DE519857
34_smoke,3205452044,0C510FBF
35_musi,3202754534,E627E6BE
36_musi,947017032,48557238
37_musi,4079912685,ED862EF3
38_musi,41432120,38347802
396,3886900487,0765ADE7
397,2427082129,9155AA90
39_47,906511082,EA420836
39_musi,3374639005,9DE724C9
3PT_span,1686240991,DFFE8164
3_ACT_CPT,325090812,FC7D6013
3_ACT_DECAL_PT,425062580,B4F05519
3_ACT_MOD,3373485580,0C4E13C9
3_ACT_RAYCAST,2231398862,CE710085
3_ACT_VANISH,3424126943,DF0718CC
3_ACT_graze0,3959528795,5B9D01EC
3_ACT_scale,53660062,9EC93203
3_Act,617791478,F6BFD224
3_CPT,3897765472,602E53E8
3_DECAL,3819778956,8C33ADE3
3_DECAL0,3258208916,945234C2
3_DECAL1,3040043522,026233B5
3_DECAL2,742011832,B8333A2C
3_DECAL3,1530725166,2E033D5B
3_DECAL4,3310982797,8D9659C5
3_DECAL5,2992547355,1BA65EB2
3_DECAL_PT,92207446,56F97E05
3_Decal_near,1822827400,8823A66C
3_Decal_near0,3319176605,9D9DD6C5
3_Decal_near_,417063252,54E1DB18
3_EXT_dist,3464058460,5C5679CE
3_EXT_smk,1994075044,A42BDB76
3_EYE,1470941545,69C9AC57
3_GPU,2556278314,2AB65D98
3_GPU1,2331874394,5A94FD8A
3_GPU2,334808544,E0C5F413
3_GPUP,2957559188,94C548B0
3_GPUP1,2785812386,A21F0CA6
3_GPUP2,1057312280,184E053F
3_GPUP_PT,2244827905,015BCD85
3_GPU_ash1,4244661490,F26400FD
3_GPU_ash2,1678325064,48350964
3_GPU_kira,1481247007,1F094A58
3_GPU_mid,3525101503,BFC71CD2
3_GPU_near,2212429829,0500DF83
3_INV_smk1,2658836816,50A17A9E
3_INV_smk2,125038826,EAF07307
3_INV_wat1,3579363837,FDC158D5
3_INV_wat2,1280413767,4790514C
3_LIGHT,1554795574,364CAC5C
3_LIGHT_TAIL,3899310608,10C26AE8
3_L_GPU0,229746898,D2A8B10D
3_L_aura,1892093756,3C0FC770
3_L_black1,2664893885,BD0DD79E
3_Light,1782161794,82A1396A
3_MOD,840965520,901D2032
3_MOD2,954917593,D9E2EA38
3_MOD3,1340985935,4FD2ED4F
3_MOD_Feather,2792023219,B3E46AA6
3_MOD_ice,1401808461,4DE68D53
3_MOD_inv,1654512094,DED99D62
3_Normal,3555270951,2721E9D3
3_PC_smk,2553652223,FFA33598
3_PLE,2062831334,E64EF47A
3_PLE0,1875542959,AF83CA6F
3_PLG,2499424202,CA2FFA94
3_PT_GPU,3256807476,34F01EC2
3_PT_RAYCAST,1448313965,6D845356
3_PT_R_ARM,1832632838,06C23B6D
3_PT_R_ELB,785139860,9448CC2E
3_PT_SIGN,74100278,36AE6A04
3_PT_graze0,1761658172,3CC50069
3_PT_scale,1733981900,CC765A67
3_P_Laser,3001997676,6CD9EEB2
3_P_core1,4290210967,976CB7FF
3_P_smk,4047081056,608E39F1
3_P_tower,3295278532,C4F569C4
3_P_tower_PT,2053002088,68535E7A
3_P_trail,671864619,2BD70B28
3_P_wat,3616367685,45648DD7
3_P_wat1,1472149569,4138BF57
3_RAYCAST,3261657503,9FF168C2
3_R_GPU0,879610681,39CB6D34
3_R_aura,1226534103,D76C1B49
3_R_black1,4159057572,A42EE6F7
3_blood,2146637774,CE17F37F
3_blood_,2272743621,C5507787
3_blood_0,3444601283,C37150CD
3_blood_1,3126280533,554157BA
3_blur,1244783402,2AE3314A
3_bom,3590824067,83A007D6
3_dirt,3484634607,EF4DB3CF
3_dist,3601366190,AE7CA8D6
3_dist_ring,4197196514,E2222CFA
3_elec,4153731376,30E994F7
3_flash,1865190770,728D2C6F
3_fog,836493633,41E1DB31
3_fog_far,2772663217,B17B43A5
3_fog_near,2711228880,D0119AA1
3_fog_ue,793534430,DE5F4C2F
3_hamonNormal,945867519,FFCA6038
3_head,4029110981,C55A27F0
3_head0,3441893833,C92127CD
3_head00,3299634585,996DACC4
3_ice,2017232988,5C883C78
3_ice_paw,919122702,0EB3C836
3_ice_paw1,3058754958,8EE550B6
3_ice_smk,2352619028,141E3A8C
3_ice_smoke,1752820075,6BE97968
3_ice_tsubu,3076233308,5C985BB7
3_leaf,2437655742,BEAC4B91
3_leaf0,177333643,8BE5910A
3_light,2885193350,868EF8AB
3_mod,2760335130,1A5F87A4
3_mod0,3676262025,894E1FDB
3_mod1,2887286303,1F7E18AC
3_mod2,890318757,A52F1135
3_plume,827565982,9EA75331
3_scr_far,1332154449,5110674F
3_scr_far0,989476574,DE36FA3A
3_scr_near,24827843,C3D77A01
3_smk,280407667,73AEB610
3_smk1,2562889234,1296C298
3_smk2,30132136,A8C7CB01
3_smk_far,412976338,D2849D18
3_smk_middle,3419877937,3132D7CB
3_smk_near,1973223373,CDFF9C75
3_smoke,2309241611,0B3BA489
3_smoke0,2978106655,1F4D82B1
3_smoke_L,280425835,6BF5B610
3_smoke_R,3938043912,08C8B9EA
3_smoke_far,3169398153,892DE9BC
3_smoke_j40,3941424448,405DEDEA
3_smoke_j60,3638247362,C23FDBD8
3_smoke_j80,1180176972,4C125846
3_smoke_mid,2360474929,31FDB18C
